transaction_id,from_account,to_account,amount,timestamp,channel,is_fraud,hour,day_of_week,is_weekend,is_night,amount_log,prev_txn_time,seconds_since_last_txn,days_since_last_txn,repeat_amount_count,unique_counterparties,transaction_patterns,txn_risk_score,avg_amt_7d,std_amt_7d,tx_count_7d
TX000417,ACC022,ACC026,10000,01:24.7,CARD,0,9,0,0,0,9.210440367,04:24.7,32220,0.372916667,3,12,['ROUND_NUMBER_TXN'],0.15,154000,131453.4138,5
TX000231,ACC013,ACC036,1200,08:24.7,UPI,0,10,0,0,0,7.090909822,18:24.7,301800,3.493055556,10,21,['RECURRING_PATTERN'],0.15,20600,33723.41281,8
TX000513,ACC019,ACC002,10000,20:24.7,IMPS,0,11,0,0,0,9.210440367,21:24.7,82740,0.957638889,3,20,['ROUND_NUMBER_TXN'],0.15,83250,112259.7435,4
TX000055,ACC020,ACC022,48000,21:24.7,CARD,0,11,0,0,0,10.77897712,08:24.7,425580,4.925694444,1,13,['SMURFING_NEAR_THRESHOLD'],0.15,149000,142835.5698,2
TX000829,ACC047,ACC023,250000,05:24.7,IMPS,0,13,0,0,0,12.4292202,25:24.7,81600,0.944444444,2,14,[],0,71533.33333,94607.96302,6
TX000035,ACC050,ACC013,25000,17:24.7,IMPS,0,13,0,0,0,10.1266711,26:24.7,57060,0.660416667,5,15,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,18675,22624.96777,4
TX000343,ACC032,ACC019,50000,53:24.7,UPI,0,13,0,0,0,10.81979828,20:24.7,30780,0.35625,4,16,['ROUND_NUMBER_TXN'],0.15,43462.5,31617.75891,8
TX000611,ACC049,ACC033,48000,51:24.7,CARD,0,16,0,0,0,10.77897712,23:24.7,37680,0.436111111,6,18,"['SMURFING_NEAR_THRESHOLD', 'RECURRING_PATTERN']",0.3,63785.71429,84041.58551,7
TX000979,ACC016,ACC029,48000,53:24.7,IMPS,0,16,0,0,0,10.77897712,01:24.7,111120,1.286111111,3,17,['SMURFING_NEAR_THRESHOLD'],0.15,120600,119485.564,5
TX000457,ACC038,ACC017,1200,26:24.7,CARD,0,18,0,0,0,7.090909822,39:24.7,568020,6.574305556,3,15,[],0,3100,2687.005769,2
TX000903,ACC019,ACC021,10000,33:24.7,UPI,0,18,0,0,0,9.210440367,20:24.7,25980,0.300694444,3,20,['ROUND_NUMBER_TXN'],0.15,68600,102590.4479,5
TX000152,ACC012,ACC024,500,20:24.7,CARD,0,20,0,0,0,6.216606101,52:24.7,113280,1.311111111,6,19,['RECURRING_PATTERN'],0.15,38822.22222,41150.47927,9
TX000396,ACC023,ACC015,25000,33:24.7,CARD,0,20,0,0,0,10.1266711,07:24.7,80760,0.934722222,3,16,['ROUND_NUMBER_TXN'],0.15,25166.66667,24750.42087,3
TX000942,ACC049,ACC036,500,33:24.7,IMPS,0,20,0,0,0,6.216606101,51:24.7,13320,0.154166667,3,18,[],0,55875,80960.63858,8
TX000161,ACC037,ACC031,25000,21:24.7,CARD,0,22,0,0,0,10.1266711,17:24.7,158640,1.836111111,7,20,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,33300,30260.70059,9
TX000165,ACC003,ACC044,5000,59:24.7,IMPS,0,22,0,0,0,8.517393171,34:24.7,62700,0.725694444,2,14,[],0,25440,22491.50951,5
TX000673,ACC041,ACC032,25000,53:24.7,UPI,0,23,0,0,1,10.1266711,25:24.7,188880,2.186111111,2,18,['ROUND_NUMBER_TXN'],0.15,29533.33333,39733.19351,6
TX000827,ACC032,ACC009,5000,31:24.7,CARD,0,0,1,0,1,8.517393171,53:24.7,38280,0.443055556,2,16,[],0,39188.88889,32235.01374,9
TX000727,ACC005,ACC021,100000,25:24.7,IMPS,0,1,1,0,1,11.51293546,41:24.7,78240,0.905555556,3,17,['ROUND_NUMBER_TXN'],0.15,66954.54545,95584.37491,11
TX000653,ACC045,ACC032,48000,57:24.7,UPI,0,2,1,0,1,10.77897712,58:24.7,104340,1.207638889,3,17,['SMURFING_NEAR_THRESHOLD'],0.15,149000,142835.5698,2
TX000471,ACC039,ACC033,500,01:24.7,UPI,0,3,1,0,1,6.216606101,22:24.7,178740,2.06875,3,17,[],0,23083.33333,21712.70749,6
TX000003,ACC011,ACC033,48000,43:24.7,CARD,1,3,1,0,1,10.77897712,11:24.7,163920,1.897222222,4,17,['SMURFING_NEAR_THRESHOLD'],0.15,25722.22222,22300.66018,9
TX000818,ACC013,ACC050,1200,27:24.7,CARD,0,4,1,0,1,7.090909822,08:24.7,65940,0.763194444,10,21,['RECURRING_PATTERN'],0.15,19500,34257.84582,8
TX000958,ACC025,ACC012,1200,55:24.7,CARD,0,4,1,0,1,7.090909822,49:24.7,72360,0.8375,5,10,['RECURRING_PATTERN'],0.15,52720,110348.6837,5
TX000400,ACC044,ACC025,50000,22:24.7,IMPS,1,6,1,0,0,10.81979828,17:24.7,259500,3.003472222,4,19,['ROUND_NUMBER_TXN'],0.15,92000,93914.85505,5
TX000331,ACC020,ACC044,5000,30:24.7,CARD,0,7,1,0,0,8.517393171,21:24.7,72540,0.839583333,5,13,['RECURRING_PATTERN'],0.15,101000,130816.6656,3
TX000125,ACC025,ACC019,50000,44:24.7,UPI,0,7,1,0,0,10.81979828,55:24.7,10140,0.117361111,3,10,['ROUND_NUMBER_TXN'],0.15,52266.66667,98705.10963,6
TX000501,ACC016,ACC019,48000,05:24.7,UPI,1,8,1,0,0,10.77897712,53:24.7,54720,0.633333333,3,17,['SMURFING_NEAR_THRESHOLD'],0.15,108500,110904.9142,6
TX000559,ACC050,ACC008,25000,41:24.7,CARD,0,9,1,0,0,10.1266711,17:24.7,73440,0.85,5,15,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,19940,19796.91895,5
TX000081,ACC021,ACC009,25000,30:24.7,IMPS,0,10,1,0,0,10.1266711,02:24.7,232080,2.686111111,4,18,['ROUND_NUMBER_TXN'],0.15,43750,37500,4
TX000356,ACC041,ACC034,100000,23:24.7,UPI,0,11,1,0,0,11.51293546,53:24.7,41400,0.479166667,3,18,['ROUND_NUMBER_TXN'],0.15,39600,44999.66667,7
TX000648,ACC011,ACC026,250000,33:24.7,UPI,0,11,1,0,0,12.4292202,43:24.7,28200,0.326388889,5,17,['RECURRING_PATTERN'],0.15,48150,73973.73783,10
TX000017,ACC023,ACC015,500,42:24.7,CARD,0,11,1,0,0,6.216606101,33:24.7,54540,0.63125,2,16,[],0,19000,23674.8812,4
TX000565,ACC021,ACC046,5000,42:24.7,UPI,0,12,1,0,0,8.517393171,30:24.7,7920,0.091666667,2,18,[],0,36000,36810.32464,5
TX000365,ACC002,ACC046,500,56:24.7,UPI,0,12,1,0,0,6.216606101,17:24.7,319140,3.69375,3,12,[],0,32625,46161.62728,4
TX000086,ACC012,ACC039,48000,29:24.7,IMPS,1,14,1,0,0,10.77897712,20:24.7,65340,0.75625,5,19,"['SMURFING_NEAR_THRESHOLD', 'RECURRING_PATTERN']",0.3,31175,36520.70841,8
TX000972,ACC028,ACC022,50000,27:24.7,UPI,0,15,1,0,0,10.81979828,49:24.7,117480,1.359722222,3,19,['ROUND_NUMBER_TXN'],0.15,73028.57143,89180.74744,7
TX000691,ACC007,ACC042,1200,09:24.7,CARD,0,16,1,0,0,7.090909822,54:24.7,188100,2.177083333,7,27,['RECURRING_PATTERN'],0.15,26837.5,33633.9088,8
TX000089,ACC008,ACC032,48000,28:24.7,IMPS,0,17,1,0,0,10.77897712,15:24.7,180780,2.092361111,3,20,['SMURFING_NEAR_THRESHOLD'],0.15,87125,110967.2437,4
TX000470,ACC030,ACC023,25000,40:24.7,IMPS,0,17,1,0,0,10.1266711,48:24.7,244320,2.827777778,3,12,['ROUND_NUMBER_TXN'],0.15,13875,12976.74202,4
TX000376,ACC013,ACC024,10000,55:24.7,IMPS,0,17,1,0,0,9.210440367,27:24.7,48480,0.561111111,2,21,['ROUND_NUMBER_TXN'],0.15,19971.42857,36374.79504,7
TX000426,ACC033,ACC013,50000,52:24.7,UPI,0,19,1,0,0,10.81979828,49:24.7,136980,1.585416667,1,14,['ROUND_NUMBER_TXN'],0.15,27125,25568.12795,4
TX000083,ACC026,ACC028,1200,07:24.7,CARD,0,20,1,0,0,7.090909822,09:24.7,219480,2.540277778,1,14,[],0,41314.28571,43025.86155,7
TX000509,ACC041,ACC033,5000,08:24.7,CARD,0,20,1,0,0,8.517393171,23:24.7,31500,0.364583333,3,18,[],0,35275,43420.42804,8
TX000644,ACC041,ACC014,500,12:24.7,CARD,0,20,1,0,0,6.216606101,08:24.7,240,0.002777778,3,18,['RAPID_FUND_MOVEMENT'],0.15,31411.11111,42237.82205,9
TX000992,ACC031,ACC050,100000,19:24.7,UPI,0,20,1,0,0,11.51293546,49:24.7,185400,2.145833333,6,17,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,53487.5,50342.8655,8
TX000738,ACC034,ACC010,25000,29:24.7,UPI,0,20,1,0,0,10.1266711,24:24.7,299100,3.461805556,3,17,['ROUND_NUMBER_TXN'],0.15,50212.5,87162.67939,8
TX000522,ACC016,ACC032,250000,04:24.7,IMPS,0,21,1,0,0,12.4292202,05:24.7,46740,0.540972222,5,17,['RECURRING_PATTERN'],0.15,128714.2857,114499.948,7
TX000582,ACC039,ACC049,5000,31:24.7,UPI,0,21,1,0,0,8.517393171,01:24.7,66600,0.770833333,3,17,[],0,22250,22400.33482,6
TX000072,ACC046,ACC035,48000,42:24.7,UPI,0,22,1,0,0,10.77897712,20:24.7,253320,2.931944444,4,15,['SMURFING_NEAR_THRESHOLD'],0.15,21900,35242.14198,8
TX000182,ACC006,ACC045,5000,56:24.7,UPI,0,23,1,0,1,8.517393171,10:24.7,146760,1.698611111,3,22,[],0,47160,78328.13032,10
TX000023,ACC045,ACC038,48000,15:24.7,UPI,0,0,2,0,1,10.77897712,57:24.7,76680,0.8875,3,17,['SMURFING_NEAR_THRESHOLD'],0.15,115333.3333,116624.7544,3
TX000264,ACC039,ACC008,48000,16:24.7,UPI,0,0,2,0,1,10.77897712,31:24.7,9900,0.114583333,2,17,['SMURFING_NEAR_THRESHOLD'],0.15,29416.66667,22654.8376,6
TX000399,ACC012,ACC025,500,26:24.7,UPI,0,0,2,0,1,6.216606101,29:24.7,35820,0.414583333,6,19,['RECURRING_PATTERN'],0.15,27766.66667,35659.39568,9
TX000647,ACC019,ACC012,500,50:24.7,UPI,0,0,2,0,1,6.216606101,33:24.7,109020,1.261805556,3,20,[],0,57250,95878.96015,6
TX000259,ACC029,ACC030,250000,36:24.7,IMPS,0,1,2,0,1,12.4292202,48:24.7,398880,4.616666667,2,14,[],0,175000,106066.0172,2
TX000250,ACC008,ACC039,10000,46:24.7,UPI,0,1,2,0,1,9.210440367,28:24.7,29880,0.345833333,3,20,['ROUND_NUMBER_TXN'],0.15,71700,102102.6444,5
TX000527,ACC036,ACC015,500,40:24.7,CARD,0,2,2,0,1,6.216606101,29:24.7,184260,2.132638889,1,15,[],0,47250,43895.04528,6
TX000478,ACC042,ACC046,5000,05:24.7,IMPS,0,3,2,0,1,8.517393171,13:24.7,204720,2.369444444,2,14,[],0,78750,115929.2169,4
TX000729,ACC012,ACC020,10000,21:24.7,CARD,0,3,2,0,1,9.210440367,26:24.7,10500,0.121527778,1,19,['ROUND_NUMBER_TXN'],0.15,25990,34086.21259,10
TX000419,ACC023,ACC005,100000,39:24.7,UPI,1,5,2,0,1,11.51293546,42:24.7,64620,0.747916667,2,16,['ROUND_NUMBER_TXN'],0.15,35200,41624.2117,5
TX000828,ACC013,ACC021,250000,45:24.7,IMPS,0,5,2,0,1,12.4292202,55:24.7,42600,0.493055556,2,21,[],0,48725,88024.14847,8
TX000679,ACC045,ACC017,5000,55:24.7,IMPS,0,6,2,0,0,8.517393171,15:24.7,24000,0.277777778,3,17,[],0,87750,110049.61,4
TX000436,ACC009,ACC044,1200,02:24.7,IMPS,0,7,2,0,0,7.090909822,48:24.7,180840,2.093055556,1,23,[],0,2233.333333,2421.432083,3
TX000387,ACC027,ACC015,5000,14:24.7,UPI,0,7,2,0,0,8.517393171,31:24.7,189780,2.196527778,2,22,[],0,54457.14286,87694.90402,7
TX000547,ACC010,ACC007,250000,15:24.7,UPI,0,7,2,0,0,12.4292202,43:24.7,171120,1.980555556,2,17,[],0,90000,115686.3576,4
TX000176,ACC050,ACC014,50000,17:24.7,CARD,0,7,2,0,0,10.81979828,41:24.7,77760,0.9,1,15,['ROUND_NUMBER_TXN'],0.15,24950,21543.79261,6
TX000183,ACC045,ACC037,50000,17:24.7,IMPS,1,7,2,0,0,10.81979828,55:24.7,1320,0.015277778,2,17,['ROUND_NUMBER_TXN'],0.15,80200,96789.46224,5
TX000853,ACC028,ACC043,48000,43:24.7,IMPS,0,7,2,0,0,10.77897712,27:24.7,58560,0.677777778,4,19,['SMURFING_NEAR_THRESHOLD'],0.15,79714.28571,84531.48188,7
TX000367,ACC011,ACC031,250000,55:24.7,UPI,0,7,2,0,0,12.4292202,33:24.7,73320,0.848611111,5,17,['RECURRING_PATTERN'],0.15,72150,95903.32227,10
TX000752,ACC019,ACC030,500,11:24.7,IMPS,0,8,2,0,0,6.216606101,50:24.7,26460,0.30625,3,20,[],0,49142.85714,90115.07194,7
TX000885,ACC023,ACC002,50000,09:24.7,IMPS,0,9,2,0,0,10.81979828,39:24.7,12600,0.145833333,2,16,['ROUND_NUMBER_TXN'],0.15,37666.66667,37716.92812,6
TX000659,ACC024,ACC029,48000,13:24.7,UPI,1,9,2,0,0,10.77897712,03:24.7,324600,3.756944444,4,18,['SMURFING_NEAR_THRESHOLD'],0.15,99000,100671.0816,4
TX000229,ACC036,ACC004,10000,08:24.7,CARD,0,11,2,0,0,9.210440367,40:24.7,30480,0.352777778,2,15,['ROUND_NUMBER_TXN'],0.15,41928.57143,42471.97956,7
TX000036,ACC034,ACC036,48000,32:24.7,CARD,0,11,2,0,0,10.77897712,29:24.7,54180,0.627083333,2,17,['SMURFING_NEAR_THRESHOLD'],0.15,56062.5,84945.54453,8
TX000515,ACC040,ACC013,1200,33:24.7,IMPS,0,11,2,0,0,7.090909822,33:24.7,201600,2.333333333,3,17,[],0,75100,118668.7828,4
TX000850,ACC014,ACC003,48000,08:24.7,IMPS,0,12,2,0,0,10.77897712,28:24.7,229200,2.652777778,2,15,['SMURFING_NEAR_THRESHOLD'],0.15,50583.33333,43536.67037,6
TX000074,ACC048,ACC015,25000,15:24.7,UPI,0,13,2,0,0,10.1266711,58:24.7,386220,4.470138889,3,17,['ROUND_NUMBER_TXN'],0.15,66700,104024.997,5
TX000548,ACC035,ACC017,1200,03:24.7,UPI,0,14,2,0,0,7.090909822,26:24.7,315420,3.650694444,3,19,[],0,10400,12785.92977,3
TX000997,ACC028,ACC019,10000,03:24.7,CARD,0,15,2,0,0,9.210440367,43:24.7,26400,0.305555556,2,19,['ROUND_NUMBER_TXN'],0.15,71000,82050.50709,8
TX000071,ACC026,ACC032,48000,17:24.7,CARD,0,16,2,0,0,10.77897712,07:24.7,72600,0.840277778,3,14,['SMURFING_NEAR_THRESHOLD'],0.15,50366.66667,43390.39832,6
TX000999,ACC037,ACC007,25000,56:24.7,CARD,0,17,2,0,0,10.1266711,21:24.7,156900,1.815972222,7,20,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,31462.5,31808.75609,8
TX000824,ACC043,ACC027,5000,05:24.7,CARD,0,18,2,0,0,8.517393171,59:24.7,277560,3.2125,4,15,[],0,15300,23202.58606,4
TX000420,ACC033,ACC024,5000,24:24.7,UPI,0,18,2,0,0,8.517393171,52:24.7,81120,0.938888889,2,14,[],0,25875,26778.02271,4
TX000130,ACC038,ACC011,1200,30:24.7,UPI,0,18,2,0,0,7.090909822,26:24.7,173040,2.002777778,3,15,[],0,1200,0,2
TX000208,ACC032,ACC027,50000,30:24.7,CARD,0,18,2,0,0,10.81979828,31:24.7,151140,1.749305556,4,16,['ROUND_NUMBER_TXN'],0.15,25783.33333,25853.46527,6
TX000358,ACC012,ACC034,25000,32:24.7,UPI,0,18,2,0,0,10.1266711,21:24.7,54660,0.632638889,2,19,['ROUND_NUMBER_TXN'],0.15,28440,32910.72773,10
TX000881,ACC048,ACC024,100000,40:24.7,CARD,1,18,2,0,0,11.51293546,15:24.7,19500,0.225694444,2,17,['ROUND_NUMBER_TXN'],0.15,84700,99446.97079,5
TX000350,ACC034,ACC011,10000,50:24.7,IMPS,0,19,2,0,0,9.210440367,32:24.7,29880,0.345833333,4,17,['ROUND_NUMBER_TXN'],0.15,50944.44444,80929.15283,9
TX000695,ACC050,ACC035,500,15:24.7,IMPS,0,20,2,0,0,6.216606101,17:24.7,46680,0.540277778,2,15,[],0,24950,21543.79261,6
TX000216,ACC006,ACC043,5000,19:24.7,CARD,0,21,2,0,0,8.517393171,56:24.7,76980,0.890972222,3,22,[],0,47160,78328.13032,10
TX000786,ACC044,ACC009,250000,21:24.7,UPI,0,21,2,0,0,12.4292202,22:24.7,140340,1.624305556,4,19,[],0,118333.3333,105908.7658,6
TX000260,ACC034,ACC043,50000,24:24.7,UPI,0,21,2,0,0,10.81979828,50:24.7,5640,0.065277778,3,17,['ROUND_NUMBER_TXN'],0.15,50850,76301.32153,10
TX000157,ACC027,ACC001,500,44:24.7,CARD,0,21,2,0,0,6.216606101,14:24.7,52200,0.604166667,6,22,['RECURRING_PATTERN'],0.15,55283.33333,97277.13846,6
TX000058,ACC029,ACC043,10000,54:24.7,UPI,0,0,3,0,1,9.210440367,36:24.7,83880,0.970833333,2,14,['ROUND_NUMBER_TXN'],0.15,120000,121243.5565,3
TX000771,ACC040,ACC044,250000,47:24.7,IMPS,1,1,3,0,1,12.4292202,33:24.7,51240,0.593055556,3,17,[],0,110080,129149.9593,5
TX000631,ACC035,ACC035,500,27:24.7,UPI,0,2,3,0,1,6.216606101,03:24.7,44640,0.516666667,2,19,[],0,7925,11553.75119,4
TX000155,ACC032,ACC047,5000,44:24.7,CARD,0,3,3,0,1,8.517393171,30:24.7,33240,0.384722222,2,16,[],0,22814.28571,24873.8436,7
TX000578,ACC026,ACC012,48000,53:24.7,UPI,0,5,3,0,1,10.77897712,17:24.7,48960,0.566666667,3,14,['SMURFING_NEAR_THRESHOLD'],0.15,50366.66667,43390.39832,6
TX000078,ACC012,ACC011,250000,02:24.7,IMPS,0,6,3,0,0,12.4292202,32:24.7,41400,0.479166667,2,19,[],0,48581.81818,73738.90178,11
TX000444,ACC018,ACC010,250000,10:24.7,UPI,0,6,3,0,0,12.4292202,30:24.7,261600,3.027777778,2,13,[],0,93250,105113.8272,4
TX000867,ACC012,ACC045,100000,55:24.7,CARD,0,6,3,0,0,11.51293546,02:24.7,3180,0.036805556,6,19,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,52866.66667,71857.03399,12
TX000042,ACC031,ACC032,10000,03:24.7,CARD,0,8,3,0,0,9.210440367,19:24.7,128640,1.488888889,1,17,['ROUND_NUMBER_TXN'],0.15,56033.33333,48760.70823,6
TX000518,ACC024,ACC042,5000,37:24.7,CARD,0,9,3,0,0,8.517393171,13:24.7,87840,1.016666667,4,18,[],0,37750,21853.68009,4
TX000112,ACC001,ACC014,100000,22:24.7,CARD,0,10,3,0,0,11.51293546,23:24.7,273540,3.165972222,5,23,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,30050,34502.29806,8
TX000334,ACC031,ACC046,50000,37:24.7,CARD,0,12,3,0,0,10.81979828,03:24.7,16440,0.190277778,5,17,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,55171.42857,44570.60744,7
TX000497,ACC021,ACC013,100000,05:24.7,UPI,0,13,3,0,0,11.51293546,42:24.7,174180,2.015972222,3,18,['ROUND_NUMBER_TXN'],0.15,38750,41907.63654,4
TX000461,ACC020,ACC047,250000,41:24.7,CARD,1,13,3,0,0,12.4292202,30:24.7,195060,2.257638889,2,13,[],0,101000,130816.6656,3
TX000335,ACC030,ACC009,500,19:24.7,UPI,0,14,3,0,0,6.216606101,40:24.7,160740,1.860416667,3,12,[],0,10166.66667,13041.60011,3
TX000995,ACC003,ACC002,25000,19:24.7,IMPS,0,14,3,0,0,10.1266711,59:24.7,228000,2.638888889,4,14,['ROUND_NUMBER_TXN'],0.15,25750,17576.02534,4
TX000469,ACC017,ACC029,1200,10:24.7,IMPS,0,15,3,0,0,7.090909822,03:24.7,306420,3.546527778,5,15,['RECURRING_PATTERN'],0.15,7150,11900,4
TX000254,ACC041,ACC008,50000,26:24.7,CARD,0,15,3,0,0,10.81979828,12:24.7,155640,1.801388889,3,18,['ROUND_NUMBER_TXN'],0.15,35275,43420.42804,8
TX000184,ACC021,ACC037,500,30:24.7,IMPS,0,15,3,0,0,6.216606101,05:24.7,8700,0.100694444,2,18,[],0,31100,40122.31299,5
TX000749,ACC029,ACC046,500,38:24.7,UPI,0,15,3,0,0,6.216606101,54:24.7,53040,0.613888889,1,14,[],0,90125,115628.9864,4
TX000306,ACC022,ACC042,1200,55:24.7,UPI,0,15,3,0,0,7.090909822,01:24.7,284040,3.2875,1,12,[],0,127800,141150.1328,4
TX000279,ACC024,ACC044,1200,03:24.7,IMPS,0,16,3,0,0,7.090909822,37:24.7,23160,0.268055556,2,18,[],0,30440,25007.35892,5
TX000445,ACC050,ACC049,100000,06:24.7,CARD,1,16,3,0,0,11.51293546,15:24.7,71460,0.827083333,2,15,['ROUND_NUMBER_TXN'],0.15,35671.42857,34516.98685,7
TX000476,ACC038,ACC040,48000,28:24.7,UPI,0,16,3,0,0,10.77897712,30:24.7,79080,0.915277778,3,15,['SMURFING_NEAR_THRESHOLD'],0.15,16800,27019.9926,3
TX000145,ACC029,ACC030,48000,41:24.7,CARD,0,16,3,0,0,10.77897712,38:24.7,3780,0.04375,2,14,['SMURFING_NEAR_THRESHOLD'],0.15,81700,101894.308,5
TX000556,ACC024,ACC022,25000,52:24.7,UPI,0,16,3,0,0,10.1266711,03:24.7,2940,0.034027778,1,18,['ROUND_NUMBER_TXN'],0.15,29533.33333,22477.24776,6
TX000202,ACC005,ACC023,10000,07:24.7,CARD,0,17,3,0,0,9.210440367,25:24.7,229320,2.654166667,1,17,['ROUND_NUMBER_TXN'],0.15,43000,38340.57903,5
TX000764,ACC046,ACC049,48000,50:24.7,UPI,0,17,3,0,0,10.77897712,42:24.7,155280,1.797222222,4,15,['SMURFING_NEAR_THRESHOLD'],0.15,16885.71429,21656.59473,7
TX000571,ACC005,ACC036,100000,31:24.7,UPI,0,19,3,0,0,11.51293546,07:24.7,8640,0.1,3,17,['ROUND_NUMBER_TXN'],0.15,52500,41442.73157,6
TX000966,ACC001,ACC007,250000,04:24.7,IMPS,0,20,3,0,0,12.4292202,22:24.7,34920,0.404166667,5,23,['RECURRING_PATTERN'],0.15,60675,83306.86389,8
TX000493,ACC014,ACC005,1200,36:24.7,CARD,0,22,3,0,0,7.090909822,08:24.7,124080,1.436111111,1,15,[],0,20940,25682.05599,5
TX000585,ACC041,ACC006,5000,47:24.7,UPI,0,22,3,0,0,8.517393171,26:24.7,26460,0.30625,3,18,[],0,31911.11111,41851.02879,9
TX000539,ACC017,ACC021,100000,06:24.7,UPI,0,23,3,0,1,11.51293546,10:24.7,28560,0.330555556,2,15,['ROUND_NUMBER_TXN'],0.15,25720,42783.54824,5
TX000660,ACC042,ACC008,10000,51:24.7,UPI,0,23,3,0,1,9.210440367,05:24.7,161160,1.865277778,5,14,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,18750,20966.24271,4
TX000895,ACC038,ACC020,48000,14:24.7,CARD,0,0,4,0,1,10.77897712,28:24.7,27960,0.323611111,3,15,['SMURFING_NEAR_THRESHOLD'],0.15,24600,27019.9926,4
TX000760,ACC007,ACC049,50000,14:24.7,CARD,1,0,4,0,1,10.81979828,09:24.7,201900,2.336805556,2,27,['ROUND_NUMBER_TXN'],0.15,26533.33333,19653.66802,6
TX000776,ACC014,ACC037,500,33:24.7,CARD,0,0,4,0,1,6.216606101,36:24.7,7020,0.08125,2,15,[],0,17533.33333,24439.44898,6
TX000131,ACC036,ACC025,25000,17:24.7,CARD,0,2,4,0,1,10.1266711,08:24.7,140940,1.63125,2,15,['ROUND_NUMBER_TXN'],0.15,38642.85714,42812.29797,7
TX000038,ACC044,ACC036,5000,07:24.7,CARD,0,3,4,0,1,8.517393171,21:24.7,107160,1.240277778,1,19,[],0,78750,115929.2169,4
TX000124,ACC023,ACC045,250000,10:24.7,CARD,0,3,4,0,1,12.4292202,09:24.7,151260,1.750694444,2,16,[],0,68000,87328.40317,7
TX000945,ACC020,ACC038,500,23:24.7,IMPS,0,3,4,0,1,6.216606101,41:24.7,49320,0.570833333,2,13,[],0,75875,118041.2181,4
TX000361,ACC042,ACC034,250000,47:24.7,UPI,0,3,4,0,1,12.4292202,51:24.7,14160,0.163888889,3,14,[],0,65000,105000,5
TX000809,ACC043,ACC020,500,19:24.7,UPI,0,4,4,0,1,6.216606101,05:24.7,123240,1.426388889,2,15,[],0,3500,2598.076211,3
TX000185,ACC031,ACC040,100000,46:24.7,CARD,0,4,4,0,1,11.51293546,37:24.7,58140,0.672916667,6,17,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,60775,44203.48241,8
TX000579,ACC047,ACC009,48000,15:24.7,CARD,0,7,4,0,0,10.77897712,05:24.7,324600,3.756944444,2,14,['SMURFING_NEAR_THRESHOLD'],0.15,70440,102865.7766,5
TX000203,ACC031,ACC008,50000,27:24.7,CARD,0,7,4,0,0,10.81979828,46:24.7,9660,0.111805556,5,17,"['ROUND_NUMBER_TXN', 'RECURRING_PATTERN']",0.3,59577.77778,41504.2702,9
TX000121,ACC045,ACC012,1200,33:24.7,CARD,0,10,4,0,0,7.090909822,17:24.7,184560,2.136111111,4,17,[],0,67033.33333,92383.5844,6
TX000181,ACC005,ACC040,50000,53:24.7,CARD,0,10,4,0,0,10.81979828,31:24.7,55320,0.640277778,4,17,['ROUND_NUMBER_TXN'],0.15,60000,34641.01615,6
TX000369,ACC037,ACC028,10000,56:24.7,IMPS,0,10,4,0,0,9.210440367,56:24.7,147600,1.708333333,3,20,['ROUND_NUMBER_TXN'],0.15,27000,14404.86029,5
TX000094,ACC045,ACC033,25000,59:24.7,CARD,0,10,4,0,0,10.1266711,33:24.7,1560,0.018055556,2,17,['ROUND_NUMBER_TXN'],0.15,61028.57143,85817.6694,7
TX000114,ACC027,ACC009,250000,56:24.7,IMPS,0,11,4,0,0,12.4292202,44:24.7,137520,1.591666667,4,22,[],0,66100,104647.2647,5
TX000805,ACC014,ACC028,25000,09:24.7,CARD,0,12,4,0,0,10.1266711,33:24.7,41760,0.483333333,3,15,['ROUND_NUMBER_TXN'],0.15,18600,22487.84857,7
TX000452,ACC011,ACC001,250000,28:24.7,IMPS,0,12,4,0,0,12.4292202,55:24.7,189180,2.189583333,5,17,['RECURRING_PATTERN'],0.15,102555.5556,112010.1682,9
TX000212,ACC018,ACC025,50000,40:24.7,CARD,0,12,4,0,0,10.81979828,10:24.7,109800,1.270833333,3,13,['ROUND_NUMBER_TXN'],0.15,84600,93063.41924,5
TX000756,ACC041,ACC015,48000,04:24.7,CARD,1,13,4,0,0,10.77897712,47:24.7,51420,0.595138889,2,18,['SMURFING_NEAR_THRESHOLD'],0.15,33520,39784.19005,10
TX000865,ACC020,ACC009,5000,09:24.7,IMPS,0,13,4,0,0,8.517393171,23:24.7,35160,0.406944444,5,13,['RECURRING_PATTERN'],0.15,61700,107027.8001,5
TX000959,ACC034,ACC013,5000,51:24.7,UPI,0,13,4,0,0,8.517393171,24:24.7,145620,1.685416667,3,17,[],0,56142.85714,87573.64248,7
