transaction_id,from_account,to_account,amount,timestamp,channel,is_fraud,sender_country,receiver_country,login_country,registered_country
TX004091,ACC0035,ACC0153,25000.0,2025-06-20 14:03:33,IMPS,0,India,India,India,India
TX004092,ACC0112,ACC0010,25000.0,2025-11-06 08:41:33,CARD,0,India,India,India,India
TX004093,ACC0204,ACC0082,25000.0,2025-09-07 05:54:33,IMPS,0,USA,India,USA,USA
TX004094,ACC0235,ACC0255,2000.0,2025-10-15 14:37:33,IMPS,0,USA,USA,USA,USA
TX004095,ACC0094,ACC0123,2000.0,2025-11-21 09:58:33,IMPS,0,USA,USA,USA,USA
TX004096,ACC0262,ACC0002,500.0,2025-11-09 12:42:33,CARD,0,USA,UK,USA,USA
TX004097,ACC0064,ACC0157,500.0,2025-10-11 04:56:33,IMPS,0,India,India,India,India
TX004098,ACC0055,ACC0167,25000.0,2025-10-07 04:42:33,IMPS,0,UK,India,UK,UK
TX004099,ACC0299,ACC0014,12000.0,2025-12-29 23:35:33,IMPS,0,UK,USA,UK,UK
TX004100,ACC0007,ACC0083,5000.0,2026-01-04 03:43:33,UPI,0,UK,UK,UK,UK
TX004101,ACC0122,ACC0109,2000.0,2025-04-27 10:32:33,IMPS,0,UK,USA,UK,UK
TX004102,ACC0149,ACC0183,2000.0,2025-12-06 12:51:33,CARD,0,India,UK,India,India
TX004103,ACC0275,ACC0071,25000.0,2025-09-12 08:09:33,IMPS,0,USA,India,USA,USA
TX004104,ACC0010,ACC0071,25000.0,2025-08-19 03:00:33,CARD,0,India,India,India,India
TX004105,ACC0046,ACC0226,2000.0,2026-02-06 23:53:33,UPI,0,UK,India,UK,UK
TX004106,ACC0071,ACC0067,500.0,2025-10-26 12:45:33,IMPS,0,India,UK,India,India
TX004107,ACC0277,ACC0090,500.0,2025-09-26 17:56:33,CARD,0,UK,USA,UK,UK
TX004108,ACC0090,ACC0207,12000.0,2025-05-24 08:41:33,UPI,0,USA,USA,USA,USA
TX004109,ACC0202,ACC0113,2000.0,2025-09-29 13:58:33,UPI,0,USA,USA,USA,USA
TX004110,ACC0118,ACC0080,25000.0,2026-03-06 05:37:33,IMPS,0,USA,India,USA,USA
TX004111,ACC0003,ACC0094,2000.0,2026-03-06 02:05:33,CARD,0,India,USA,India,India
TX004112,ACC0299,ACC0024,500.0,2025-06-07 07:30:33,UPI,0,UK,UK,UK,UK
TX004113,ACC0108,ACC0191,25000.0,2025-12-03 23:33:33,IMPS,0,UK,USA,UK,UK
TX004114,ACC0043,ACC0031,500.0,2026-02-27 19:10:33,UPI,0,India,India,India,India
TX004115,ACC0297,ACC0174,12000.0,2026-02-07 03:02:33,UPI,0,India,USA,India,India
TX004116,ACC0174,ACC0192,5000.0,2025-04-05 00:07:33,CARD,0,USA,India,USA,USA
TX004117,ACC0188,ACC0181,25000.0,2025-10-22 14:25:33,IMPS,0,USA,UK,USA,USA
TX004118,ACC0296,ACC0073,2000.0,2026-03-29 05:21:33,IMPS,0,India,USA,India,India
TX004119,ACC0111,ACC0069,2000.0,2026-02-15 02:30:33,CARD,0,India,USA,India,India
TX004120,ACC0239,ACC0238,25000.0,2026-02-19 05:50:33,IMPS,0,UK,UK,UK,UK
TX004121,ACC0148,ACC0225,5000.0,2025-11-24 01:11:33,CARD,0,India,UK,India,India
TX004122,ACC0060,ACC0151,5000.0,2025-12-18 17:32:33,CARD,0,India,India,India,India
TX004123,ACC0053,ACC0041,12000.0,2025-07-17 01:45:33,CARD,0,UK,UK,UK,UK
TX004124,ACC0219,ACC0174,500.0,2025-10-04 09:29:33,IMPS,0,USA,USA,USA,USA
TX004125,ACC0214,ACC0034,2000.0,2026-03-15 21:01:33,CARD,0,USA,UK,USA,USA
TX004126,ACC0044,ACC0164,12000.0,2025-06-22 13:45:33,CARD,0,USA,USA,USA,USA
TX004127,ACC0037,ACC0030,2000.0,2026-01-21 08:07:33,CARD,0,USA,India,USA,USA
TX004128,ACC0058,ACC0200,12000.0,2025-05-12 21:28:33,IMPS,0,USA,India,USA,USA
TX004129,ACC0012,ACC0197,12000.0,2025-05-10 01:58:33,IMPS,0,USA,UK,USA,USA
TX004130,ACC0125,ACC0069,2000.0,2025-12-17 17:40:33,UPI,0,India,USA,India,India
TX004131,ACC0276,ACC0182,25000.0,2026-01-09 12:16:33,UPI,0,USA,UK,USA,USA
TX004132,ACC0193,ACC0264,5000.0,2025-05-01 22:48:33,IMPS,0,India,UK,India,India
TX004133,ACC0112,ACC0254,500.0,2026-02-15 05:17:33,UPI,0,India,India,India,India
TX004134,ACC0159,ACC0098,500.0,2026-03-09 14:24:33,UPI,0,UK,UK,UK,UK
TX004135,ACC0232,ACC0172,2000.0,2025-06-10 21:35:33,CARD,0,UK,UK,UK,UK
TX004136,ACC0076,ACC0124,500.0,2025-12-13 10:55:33,IMPS,0,UK,USA,UK,UK
TX004137,ACC0176,ACC0257,12000.0,2025-09-15 19:58:33,UPI,0,USA,India,USA,USA
TX004138,ACC0245,ACC0274,5000.0,2026-02-04 23:29:33,CARD,0,UK,UK,UK,UK
TX004139,ACC0103,ACC0254,12000.0,2025-10-04 21:07:33,IMPS,0,USA,India,USA,USA
TX004140,ACC0107,ACC0268,2000.0,2026-03-08 12:05:33,IMPS,0,USA,UK,USA,USA
TX004141,ACC0015,ACC0198,5000.0,2026-01-04 16:44:33,IMPS,0,UK,UK,UK,UK
TX004142,ACC0149,ACC0094,12000.0,2025-08-14 07:16:33,IMPS,0,India,USA,India,India
TX004143,ACC0032,ACC0073,12000.0,2025-12-26 06:51:33,IMPS,0,USA,USA,USA,USA
TX004144,ACC0112,ACC0127,12000.0,2025-09-22 17:46:33,IMPS,0,India,USA,India,India
TX004145,ACC0197,ACC0240,12000.0,2025-11-15 22:43:33,CARD,0,UK,USA,UK,UK
TX004146,ACC0150,ACC0218,2000.0,2026-01-04 06:19:33,CARD,0,UK,India,UK,UK
TX004147,ACC0147,ACC0188,500.0,2026-03-18 05:45:33,CARD,0,UK,USA,UK,UK
TX004148,ACC0070,ACC0161,500.0,2025-08-29 21:03:33,CARD,0,India,India,India,India
TX004149,ACC0214,ACC0167,12000.0,2025-06-29 04:17:33,UPI,0,USA,India,USA,USA
TX004150,ACC0073,ACC0027,12000.0,2026-01-24 00:15:33,IMPS,0,USA,India,USA,USA
TX004151,ACC0252,ACC0091,25000.0,2025-11-30 15:51:33,CARD,0,UK,UK,UK,UK
TX004152,ACC0011,ACC0225,25000.0,2025-12-09 06:28:33,IMPS,0,USA,UK,USA,USA
TX004153,ACC0070,ACC0037,2000.0,2025-06-08 11:52:33,IMPS,0,India,USA,India,India
TX004154,ACC0190,ACC0002,2000.0,2026-01-13 08:53:33,IMPS,0,USA,UK,USA,USA
TX004155,ACC0236,ACC0281,500.0,2025-11-03 03:40:33,CARD,0,USA,India,USA,USA
TX004156,ACC0290,ACC0237,2000.0,2025-09-19 11:16:33,CARD,0,UK,USA,UK,UK
TX004157,ACC0149,ACC0026,12000.0,2026-03-17 08:57:33,CARD,0,India,UK,India,India
TX004158,ACC0271,ACC0068,500.0,2025-10-31 00:36:33,CARD,0,UK,India,UK,UK
TX004159,ACC0073,ACC0124,2000.0,2025-08-13 18:25:33,UPI,0,USA,USA,USA,USA
TX004160,ACC0028,ACC0290,5000.0,2025-10-18 12:26:33,IMPS,0,India,UK,India,India
TX004161,ACC0249,ACC0204,12000.0,2026-03-23 02:59:33,IMPS,0,USA,USA,USA,USA
TX004162,ACC0112,ACC0071,25000.0,2025-08-23 09:11:33,UPI,0,India,India,India,India
TX004163,ACC0034,ACC0070,2000.0,2026-03-16 13:14:33,CARD,0,UK,India,UK,UK
TX004164,ACC0265,ACC0149,25000.0,2025-11-12 10:47:33,IMPS,0,India,India,India,India
TX004165,ACC0278,ACC0104,2000.0,2025-12-11 01:17:33,IMPS,0,UK,UK,UK,UK
TX004166,ACC0295,ACC0195,500.0,2025-07-12 09:27:33,CARD,0,UK,USA,UK,UK
TX004167,ACC0207,ACC0255,500.0,2025-04-06 08:47:33,UPI,0,USA,USA,USA,USA
TX004168,ACC0171,ACC0129,25000.0,2025-11-03 01:15:33,CARD,0,USA,USA,USA,USA
TX004169,ACC0068,ACC0012,25000.0,2025-09-21 01:54:33,CARD,0,India,USA,India,India
TX004170,ACC0026,ACC0058,2000.0,2026-01-14 06:32:33,IMPS,0,UK,USA,UK,UK
TX004171,ACC0047,ACC0288,2000.0,2025-09-19 13:19:33,CARD,0,India,UK,India,India
TX004172,ACC0000,ACC0039,500.0,2025-10-11 05:46:33,UPI,0,USA,India,USA,USA
TX004173,ACC0243,ACC0176,25000.0,2025-04-09 16:30:33,UPI,0,USA,USA,USA,USA
TX004174,ACC0276,ACC0024,2000.0,2025-07-03 15:39:33,CARD,0,USA,UK,USA,USA
TX004175,ACC0018,ACC0146,5000.0,2025-05-07 13:08:33,IMPS,0,India,India,India,India
TX004176,ACC0031,ACC0139,2000.0,2026-02-25 03:46:33,IMPS,0,India,USA,India,India
TX004177,ACC0260,ACC0174,500.0,2025-04-12 08:18:33,IMPS,0,UK,USA,UK,UK
TX004178,ACC0097,ACC0267,500.0,2025-11-08 22:30:33,UPI,0,UK,USA,UK,UK
TX004179,ACC0244,ACC0158,12000.0,2025-10-17 03:39:33,UPI,0,India,USA,India,India
TX004180,ACC0100,ACC0021,25000.0,2025-05-06 15:05:33,IMPS,0,UK,USA,UK,UK
TX004181,ACC0264,ACC0162,12000.0,2025-11-05 01:04:33,IMPS,0,UK,India,UK,UK
TX004182,ACC0230,ACC0281,5000.0,2026-03-11 12:12:33,CARD,0,USA,India,USA,USA
TX004183,ACC0019,ACC0079,12000.0,2025-04-27 11:46:33,CARD,0,UK,India,UK,UK
TX004184,ACC0269,ACC0286,2000.0,2025-07-24 17:05:33,IMPS,0,UK,UK,UK,UK
TX004185,ACC0047,ACC0054,5000.0,2025-07-08 02:44:33,CARD,0,India,India,India,India
TX004186,ACC0216,ACC0057,500.0,2025-06-10 20:41:33,IMPS,0,USA,USA,USA,USA
TX004187,ACC0224,ACC0182,25000.0,2025-03-29 22:59:33,CARD,0,India,UK,India,India
TX004188,ACC0101,ACC0081,12000.0,2026-02-23 23:16:33,UPI,0,India,UK,India,India
TX004189,ACC0164,ACC0014,5000.0,2025-06-28 08:48:33,UPI,0,USA,USA,USA,USA
TX004190,ACC0130,ACC0182,25000.0,2026-02-22 20:49:33,IMPS,0,India,UK,India,India
TX004191,ACC0167,ACC0225,2000.0,2025-06-23 03:56:33,IMPS,0,India,UK,India,India
TX004192,ACC0122,ACC0126,25000.0,2025-04-27 20:22:33,CARD,0,UK,USA,UK,UK
TX004193,ACC0083,ACC0144,2000.0,2025-09-12 02:29:33,UPI,0,UK,UK,UK,UK
TX004194,ACC0048,ACC0239,12000.0,2025-10-08 22:09:33,UPI,0,USA,UK,USA,USA
TX004195,ACC0169,ACC0276,5000.0,2025-08-24 01:36:33,IMPS,0,UK,USA,UK,UK
TX004196,ACC0106,ACC0002,2000.0,2026-03-26 10:21:33,CARD,0,India,UK,India,India
TX004197,ACC0174,ACC0104,2000.0,2025-08-05 09:41:33,IMPS,0,USA,UK,USA,USA
TX004198,ACC0220,ACC0286,2000.0,2025-11-19 05:07:33,CARD,0,UK,UK,UK,UK
TX004199,ACC0189,ACC0031,2000.0,2025-10-17 10:16:33,CARD,0,India,India,India,India
TX004200,ACC0189,ACC0153,12000.0,2026-02-03 08:11:33,CARD,0,India,India,India,India
TX004201,ACC0239,ACC0097,500.0,2025-06-27 20:12:33,IMPS,0,UK,UK,UK,UK
TX004202,ACC0064,ACC0004,12000.0,2025-12-04 21:16:33,CARD,0,India,UK,India,India
TX004203,ACC0085,ACC0247,12000.0,2025-08-01 00:13:33,CARD,0,USA,India,USA,USA
TX004204,ACC0059,ACC0061,25000.0,2025-10-31 10:51:33,UPI,0,UK,India,UK,UK
TX004205,ACC0246,ACC0258,12000.0,2025-12-18 14:22:33,CARD,0,UK,UK,UK,UK
TX004206,ACC0031,ACC0004,12000.0,2026-02-15 11:07:33,UPI,0,India,UK,India,India
TX004207,ACC0072,ACC0142,2000.0,2025-12-20 05:28:33,IMPS,0,USA,India,USA,USA
TX004208,ACC0250,ACC0110,500.0,2025-10-01 15:29:33,IMPS,0,UK,USA,UK,UK
TX004209,ACC0228,ACC0240,500.0,2025-05-16 16:14:33,IMPS,0,India,USA,India,India
TX004210,ACC0061,ACC0296,25000.0,2025-05-10 00:05:33,IMPS,0,India,India,India,India
TX004211,ACC0186,ACC0222,5000.0,2025-09-06 02:22:33,IMPS,0,India,USA,India,India
TX004212,ACC0208,ACC0151,500.0,2025-05-22 19:25:33,CARD,0,India,India,India,India
TX004213,ACC0193,ACC0268,2000.0,2025-12-20 05:22:33,IMPS,0,India,UK,India,India
TX004214,ACC0008,ACC0187,2000.0,2026-01-06 06:03:33,CARD,0,USA,UK,USA,USA
TX004215,ACC0194,ACC0186,2000.0,2025-08-06 19:59:33,CARD,0,India,India,India,India
TX004216,ACC0093,ACC0065,500.0,2025-06-06 12:23:33,IMPS,0,USA,UK,USA,USA
TX004217,ACC0124,ACC0006,12000.0,2026-03-19 03:27:33,IMPS,0,USA,USA,USA,USA
TX004218,ACC0244,ACC0124,12000.0,2026-03-04 11:50:33,IMPS,0,India,USA,India,India
TX004219,ACC0058,ACC0042,5000.0,2026-03-09 15:27:33,UPI,0,USA,UK,USA,USA
TX004220,ACC0022,ACC0035,12000.0,2025-04-01 10:45:33,UPI,0,India,India,India,India
TX004221,ACC0015,ACC0258,500.0,2026-01-20 02:49:33,CARD,0,UK,UK,UK,UK
TX004222,ACC0292,ACC0106,5000.0,2025-08-02 04:33:33,IMPS,0,USA,India,USA,USA
TX004223,ACC0284,ACC0104,2000.0,2025-10-17 05:39:33,CARD,0,USA,UK,USA,USA
TX004224,ACC0105,ACC0183,12000.0,2026-02-11 20:00:33,UPI,0,UK,UK,UK,UK
TX004225,ACC0145,ACC0292,12000.0,2025-07-30 21:06:33,IMPS,0,UK,USA,UK,UK
TX004226,ACC0196,ACC0124,25000.0,2025-08-29 18:47:33,IMPS,0,UK,USA,UK,UK
TX004227,ACC0122,ACC0079,500.0,2025-12-13 12:40:33,CARD,0,UK,India,UK,UK
TX004228,ACC0071,ACC0208,12000.0,2025-09-24 10:22:33,CARD,0,India,India,India,India
TX004229,ACC0072,ACC0158,12000.0,2025-06-27 04:55:33,CARD,0,USA,USA,USA,USA
TX004230,ACC0085,ACC0255,2000.0,2025-11-01 15:09:33,UPI,0,USA,USA,USA,USA
TX004231,ACC0072,ACC0010,25000.0,2025-09-09 18:08:33,UPI,0,USA,India,USA,USA
TX004232,ACC0155,ACC0193,500.0,2025-10-17 12:34:33,UPI,0,UK,India,UK,UK
TX004233,ACC0286,ACC0173,5000.0,2025-12-13 10:40:33,UPI,0,UK,USA,UK,UK
TX004234,ACC0205,ACC0103,500.0,2025-05-02 16:25:33,UPI,0,USA,USA,USA,USA
TX004235,ACC0120,ACC0163,12000.0,2025-04-28 08:47:33,CARD,0,India,USA,India,India
TX004236,ACC0102,ACC0006,500.0,2026-02-28 13:25:33,UPI,0,USA,USA,USA,USA
TX004237,ACC0026,ACC0269,25000.0,2025-06-01 08:07:33,CARD,0,UK,UK,UK,UK
TX004238,ACC0227,ACC0266,500.0,2026-03-28 05:17:33,CARD,0,USA,UK,USA,USA
TX004239,ACC0022,ACC0088,25000.0,2025-05-04 07:50:33,CARD,0,India,India,India,India
TX004240,ACC0142,ACC0033,5000.0,2025-06-23 19:23:33,UPI,0,India,India,India,India
TX004241,ACC0025,ACC0117,500.0,2025-11-14 16:57:33,CARD,0,India,USA,India,India
TX004242,ACC0227,ACC0213,12000.0,2026-02-12 07:22:33,IMPS,0,USA,UK,USA,USA
TX004243,ACC0201,ACC0087,25000.0,2025-05-04 14:39:33,UPI,0,India,UK,India,India
TX004244,ACC0071,ACC0070,12000.0,2025-07-06 12:49:33,CARD,0,India,India,India,India
TX004245,ACC0155,ACC0234,5000.0,2025-08-07 14:16:33,IMPS,0,UK,UK,UK,UK
TX004246,ACC0112,ACC0037,500.0,2026-03-11 03:28:33,CARD,0,India,USA,India,India
TX004247,ACC0108,ACC0125,500.0,2025-05-20 01:40:33,UPI,0,UK,India,UK,UK
TX004248,ACC0229,ACC0257,5000.0,2026-01-17 11:36:33,CARD,0,USA,India,USA,USA
TX004249,ACC0063,ACC0157,2000.0,2025-04-22 01:33:33,UPI,0,UK,India,UK,UK
TX004250,ACC0242,ACC0208,5000.0,2025-05-02 14:23:33,CARD,0,UK,India,UK,UK
TX004251,ACC0053,ACC0207,12000.0,2025-08-22 23:27:33,UPI,0,UK,USA,UK,UK
TX004252,ACC0260,ACC0253,12000.0,2025-09-07 10:29:33,CARD,0,UK,UK,UK,UK
TX004253,ACC0277,ACC0110,12000.0,2025-11-29 01:37:33,CARD,0,UK,USA,UK,UK
TX004254,ACC0183,ACC0012,500.0,2025-04-28 02:15:33,CARD,0,UK,USA,UK,UK
TX004255,ACC0082,ACC0235,12000.0,2025-12-30 21:01:33,UPI,0,India,USA,India,India
TX004256,ACC0217,ACC0221,12000.0,2025-08-13 22:18:33,CARD,0,USA,India,USA,USA
TX004257,ACC0263,ACC0005,25000.0,2025-04-04 16:59:33,IMPS,0,USA,USA,USA,USA
TX004258,ACC0203,ACC0043,12000.0,2025-10-14 10:00:33,CARD,0,UK,India,UK,UK
TX004259,ACC0275,ACC0000,12000.0,2025-10-30 20:34:33,UPI,0,USA,USA,USA,USA
TX004260,ACC0162,ACC0289,25000.0,2026-02-03 10:51:33,IMPS,0,India,USA,India,India
TX004261,ACC0244,ACC0245,12000.0,2026-01-11 01:51:33,CARD,0,India,UK,India,India
TX004262,ACC0253,ACC0194,5000.0,2026-03-16 21:18:33,UPI,0,UK,India,UK,UK
TX004263,ACC0285,ACC0189,25000.0,2026-03-17 05:10:33,UPI,0,India,India,India,India
TX004264,ACC0148,ACC0063,12000.0,2026-02-02 02:50:33,IMPS,0,India,UK,India,India
TX004265,ACC0282,ACC0298,2000.0,2025-06-10 12:19:33,UPI,0,India,India,India,India
TX004266,ACC0180,ACC0202,5000.0,2026-02-09 21:37:33,IMPS,0,USA,USA,USA,USA
TX004267,ACC0041,ACC0058,5000.0,2025-07-03 02:09:33,UPI,0,UK,USA,UK,UK
TX004268,ACC0184,ACC0022,500.0,2025-05-25 09:55:33,IMPS,0,UK,India,UK,UK
TX004269,ACC0092,ACC0267,12000.0,2025-06-14 23:49:33,CARD,0,USA,USA,USA,USA
TX004270,ACC0237,ACC0025,2000.0,2025-05-05 14:22:33,UPI,0,USA,India,USA,USA
TX004271,ACC0100,ACC0009,500.0,2026-02-04 15:15:33,UPI,0,UK,India,UK,UK
TX004272,ACC0174,ACC0006,500.0,2025-05-03 22:46:33,CARD,0,USA,USA,USA,USA
TX004273,ACC0018,ACC0252,5000.0,2025-12-31 20:23:33,UPI,0,India,UK,India,India
TX004274,ACC0205,ACC0176,2000.0,2025-12-27 09:57:33,UPI,0,USA,USA,USA,USA
TX004275,ACC0208,ACC0107,500.0,2025-05-08 22:10:33,IMPS,0,India,USA,India,India
TX004276,ACC0086,ACC0021,500.0,2025-07-16 18:59:33,UPI,0,UK,USA,UK,UK
TX004277,ACC0069,ACC0133,2000.0,2025-09-12 18:26:33,IMPS,0,USA,UK,USA,USA
TX004278,ACC0071,ACC0132,25000.0,2025-08-10 03:56:33,IMPS,0,India,UK,India,India
TX004279,ACC0147,ACC0012,5000.0,2025-07-18 17:06:33,CARD,0,UK,USA,UK,UK
TX004280,ACC0141,ACC0156,12000.0,2025-04-23 19:48:33,IMPS,0,USA,India,USA,USA
TX004281,ACC0253,ACC0130,500.0,2025-09-15 21:14:33,IMPS,0,UK,India,UK,UK
TX004282,ACC0106,ACC0185,5000.0,2025-11-20 03:57:33,IMPS,0,India,UK,India,India
TX004283,ACC0169,ACC0033,5000.0,2025-09-15 18:44:33,CARD,0,UK,India,UK,UK
TX004284,ACC0274,ACC0214,5000.0,2025-07-09 08:29:33,CARD,0,UK,USA,UK,UK
TX004285,ACC0137,ACC0259,2000.0,2025-10-28 21:24:33,UPI,0,USA,USA,USA,USA
TX004286,ACC0180,ACC0280,12000.0,2025-05-11 09:17:33,IMPS,0,USA,UK,USA,USA
TX004287,ACC0253,ACC0110,12000.0,2025-09-10 05:38:33,IMPS,0,UK,USA,UK,UK
TX004288,ACC0123,ACC0078,500.0,2025-04-24 00:41:33,IMPS,0,USA,UK,USA,USA
TX004289,ACC0268,ACC0241,500.0,2025-07-11 19:53:33,UPI,0,UK,USA,UK,UK
TX004290,ACC0081,ACC0209,25000.0,2025-06-15 08:29:33,CARD,0,UK,USA,UK,UK
TX004291,ACC0128,ACC0153,2000.0,2025-08-20 19:27:33,IMPS,0,UK,India,UK,UK
TX004292,ACC0274,ACC0016,5000.0,2026-03-16 15:21:33,IMPS,0,UK,India,UK,UK
TX004293,ACC0163,ACC0030,5000.0,2026-03-12 20:00:33,CARD,0,USA,India,USA,USA
TX004294,ACC0137,ACC0205,12000.0,2026-01-03 15:19:33,UPI,0,USA,USA,USA,USA
TX004295,ACC0026,ACC0234,2000.0,2025-11-06 09:13:33,CARD,0,UK,UK,UK,UK
TX004296,ACC0100,ACC0290,500.0,2025-04-07 00:43:33,UPI,0,UK,UK,UK,UK
TX004297,ACC0250,ACC0072,25000.0,2025-10-19 06:31:33,IMPS,0,UK,USA,UK,UK
TX004298,ACC0002,ACC0123,25000.0,2026-03-15 12:45:33,UPI,0,UK,USA,UK,UK
TX004299,ACC0171,ACC0286,5000.0,2026-02-01 04:09:33,CARD,0,USA,UK,USA,USA
TX004300,ACC0067,ACC0002,5000.0,2025-10-05 14:29:33,UPI,0,UK,UK,UK,UK
TX004301,ACC0287,ACC0048,5000.0,2025-12-12 04:57:33,UPI,0,USA,USA,USA,USA
TX004302,ACC0071,ACC0237,25000.0,2025-11-13 17:28:33,CARD,0,India,USA,India,India
TX004303,ACC0119,ACC0114,12000.0,2025-05-16 04:59:33,UPI,0,UK,India,UK,UK
TX004304,ACC0051,ACC0057,2000.0,2025-11-26 17:49:33,CARD,0,UK,USA,UK,UK
TX004305,ACC0014,ACC0140,2000.0,2025-09-05 04:00:33,IMPS,0,USA,USA,USA,USA
TX004306,ACC0135,ACC0076,25000.0,2025-08-18 17:47:33,UPI,0,UK,UK,UK,UK
TX004307,ACC0176,ACC0056,500.0,2025-07-04 03:40:33,UPI,0,USA,India,USA,USA
TX004308,ACC0270,ACC0098,25000.0,2025-04-17 03:49:33,IMPS,0,UK,UK,UK,UK
TX004309,ACC0175,ACC0041,5000.0,2025-05-10 02:09:33,CARD,0,India,UK,India,India
TX004310,ACC0041,ACC0299,2000.0,2025-10-15 12:06:33,IMPS,0,UK,UK,UK,UK
TX004311,ACC0155,ACC0176,5000.0,2025-10-19 17:57:33,CARD,0,UK,USA,UK,UK
TX004312,ACC0232,ACC0016,12000.0,2026-01-19 00:00:33,CARD,0,UK,India,UK,UK
TX004313,ACC0055,ACC0212,12000.0,2025-12-17 07:43:33,IMPS,0,UK,USA,UK,UK
TX004314,ACC0197,ACC0048,2000.0,2026-02-12 17:51:33,IMPS,0,UK,USA,UK,UK
TX004315,ACC0191,ACC0216,2000.0,2025-08-24 06:15:33,UPI,0,USA,USA,USA,USA
TX004316,ACC0088,ACC0217,500.0,2025-07-09 06:38:33,UPI,0,India,USA,India,India
TX004317,ACC0261,ACC0226,12000.0,2026-01-07 14:34:33,CARD,0,UK,India,UK,UK
TX004318,ACC0030,ACC0217,25000.0,2025-11-30 12:33:33,IMPS,0,India,USA,India,India
TX004319,ACC0123,ACC0010,2000.0,2025-05-16 19:50:33,UPI,0,USA,India,USA,USA
TX004320,ACC0223,ACC0252,500.0,2025-10-21 05:09:33,CARD,0,UK,UK,UK,UK
TX004321,ACC0168,ACC0276,2000.0,2026-01-23 17:26:33,CARD,0,USA,USA,USA,USA
TX004322,ACC0214,ACC0225,2000.0,2025-04-17 12:00:33,UPI,0,USA,UK,USA,USA
TX004323,ACC0143,ACC0117,25000.0,2025-06-17 23:09:33,IMPS,0,USA,USA,USA,USA
TX004324,ACC0257,ACC0176,500.0,2025-04-27 05:30:33,UPI,0,India,USA,India,India
TX004325,ACC0029,ACC0074,5000.0,2025-05-22 07:46:33,IMPS,0,USA,India,USA,USA
TX004326,ACC0187,ACC0023,2000.0,2025-06-19 09:21:33,CARD,0,UK,UK,UK,UK
TX004327,ACC0121,ACC0054,2000.0,2025-11-19 10:41:33,IMPS,0,USA,India,USA,USA
TX004328,ACC0189,ACC0226,12000.0,2025-08-03 09:33:33,CARD,0,India,India,India,India
TX004329,ACC0032,ACC0056,5000.0,2025-10-30 21:10:33,CARD,0,USA,India,USA,USA
TX004330,ACC0146,ACC0132,2000.0,2026-02-13 22:17:33,CARD,0,India,UK,India,India
TX004331,ACC0103,ACC0153,2000.0,2025-08-17 19:48:33,UPI,0,USA,India,USA,USA
TX004332,ACC0043,ACC0019,2000.0,2025-04-22 20:41:33,IMPS,0,India,UK,India,India
TX004333,ACC0060,ACC0054,5000.0,2026-03-21 02:02:33,CARD,0,India,India,India,India
TX004334,ACC0299,ACC0058,12000.0,2025-05-24 10:47:33,IMPS,0,UK,USA,UK,UK
TX004335,ACC0032,ACC0231,2000.0,2026-01-05 23:04:33,IMPS,0,USA,UK,USA,USA
TX004336,ACC0072,ACC0042,500.0,2025-07-14 23:57:33,CARD,0,USA,UK,USA,USA
TX004337,ACC0079,ACC0080,500.0,2025-05-29 21:56:33,IMPS,0,India,India,India,India
TX004338,ACC0290,ACC0038,5000.0,2025-08-15 08:28:33,IMPS,0,UK,USA,UK,UK
TX004339,ACC0222,ACC0247,500.0,2026-03-16 04:03:33,CARD,0,USA,India,USA,USA
TX004340,ACC0263,ACC0231,12000.0,2026-03-29 00:30:33,IMPS,0,USA,UK,USA,USA
TX004341,ACC0177,ACC0041,5000.0,2025-12-19 13:55:33,IMPS,0,India,UK,India,India
TX004342,ACC0162,ACC0026,500.0,2025-12-29 15:03:33,CARD,0,India,UK,India,India
TX004343,ACC0193,ACC0266,2000.0,2025-06-15 23:36:33,CARD,0,India,UK,India,India
TX004344,ACC0017,ACC0109,5000.0,2025-05-07 03:15:33,UPI,0,India,USA,India,India
TX004345,ACC0087,ACC0161,25000.0,2025-09-06 00:23:33,IMPS,0,UK,India,UK,UK
TX004346,ACC0024,ACC0121,500.0,2025-11-10 14:33:33,CARD,0,UK,USA,UK,UK
TX004347,ACC0105,ACC0139,12000.0,2025-04-12 16:42:33,CARD,0,UK,USA,UK,UK
TX004348,ACC0178,ACC0152,500.0,2025-06-27 16:25:33,UPI,0,USA,UK,USA,USA
TX004349,ACC0122,ACC0217,25000.0,2025-07-14 12:09:33,UPI,0,UK,USA,UK,UK
TX004350,ACC0124,ACC0281,2000.0,2025-08-13 10:07:33,UPI,0,USA,India,USA,USA
TX004351,ACC0160,ACC0051,2000.0,2025-11-24 06:47:33,UPI,0,UK,UK,UK,UK
TX004352,ACC0051,ACC0279,5000.0,2026-01-07 11:11:33,UPI,0,UK,UK,UK,UK
TX004353,ACC0120,ACC0274,25000.0,2026-01-02 03:21:33,UPI,0,India,UK,India,India
TX004354,ACC0088,ACC0016,25000.0,2025-12-18 17:25:33,UPI,0,India,India,India,India
TX004355,ACC0198,ACC0267,500.0,2025-05-07 01:57:33,IMPS,0,UK,USA,UK,UK
TX004356,ACC0004,ACC0121,25000.0,2025-06-12 17:29:33,CARD,0,UK,USA,UK,UK
TX004357,ACC0044,ACC0245,2000.0,2025-09-15 20:11:33,IMPS,0,USA,UK,USA,USA
TX004358,ACC0261,ACC0156,12000.0,2025-08-22 00:00:33,UPI,0,UK,India,UK,UK
